513520,390855,390854,"4",3,"","",99,"F","NNNNNNN",50,0,45,0,0,0,"Szabadság","út","1","","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
513521,390856,390855,"4",3,"","",91,"F","NNNNNNN",50,0,45,0,0,0,"Szabadság","út","1","","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
513522,390857,390856,"4",3,"","",40,"F","NNNNNNN",50,0,45,0,0,0,"Szabadság","út","1","","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
513523,390858,390857,"4",3,"","",205,"F","NNNNNNN",50,0,45,0,0,0,"Szabadság","út","1","","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
513524,390859,390858,"4",3,"","",198,"F","NNNNNNN",50,0,45,0,0,0,"Szabadság","út","1","","O",317,327,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
513525,390860,390859,"4",3,"","",226,"F","NNNNNNN",50,0,45,0,0,0,"Szabadság","út","1","","O",283,315,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
513526,390861,390860,"4",3,"","",102,"F","NNNNNNN",50,0,45,0,0,0,"Szabadság","út","1","","O",261,281,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
513527,390862,390861,"4",3,"","",54,"F","NNNNNNN",50,0,45,0,0,0,"Szabadság","út","1","","O",249,259,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
513528,390863,390862,"4",3,"","",542,"F","NNNNNNN",50,0,45,0,0,0,"Szabadság","út","1","","O",147,247,"E",164,242,"Budaörs","Budaörs","","",244,244,"2040","2040"
513529,390864,390863,"4",3,"","",18,"F","NNNNNNN",50,0,45,0,0,0,"Szabadság","út","1","","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
513530,390865,390864,"4",3,"","",378,"F","NNNNNNN",50,0,45,0,0,0,"Szabadság","út","1","","",0,0,"E",162,162,"Budaörs","Budaörs","","",244,244,"2040","2040"
513531,390866,390865,"4",3,"","",117,"F","NNNNNNN",50,0,45,0,0,0,"Szabadság","út","1","","O",119,129,"E",130,160,"Budaörs","Budaörs","","",244,244,"2040","2040"
513532,390867,390866,"4",4,"FT","",18,"F","NNNNNNN",50,0,45,0,0,0,"","","1","","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
513533,390866,390868,"4",4,"FT","",19,"F","NNNNNNN",50,0,45,0,0,0,"","","1","","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
513534,390869,390867,"4",4,"FT","",18,"F","NNNNNNN",50,0,45,0,0,0,"","","1","","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
513535,390868,390869,"4",4,"FT","",20,"F","NNNNNNN",50,0,45,0,0,0,"","","1","","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
